project_id,building_id,designation_id,project_halted,project_general_last_update,building_count,designation_count,gush,helka,X,Y,municipality_id,municipality_name,building_info_last_update,building_street,building_address_number,building_address_entrance,building_migrash,floors_above_ground,building_area,standard_name_id,standard_name,standard_designation_id,standard_designation_name,standard_designation_main_use,main_use_name,route,designation_area,residential_units,designation_info_last_update,certification_status,certificate_date_pre,certificate_insert_date_pre,certificate_score_pre,certificate_stars_pre,certificate_energy_pre,certificate_date_a,certificate_insert_date_a,certificate_score_a,certificate_stars_a,certificate_energy_a,certificate_date_b,certificate_insert_date_b,certificate_score_b,certificate_stars_b,certificate_energy_b,designation_info_status
5134,17546,6875,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5134,17547,6876,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5134,17548,6877,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5134,17549,6878,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5134,17550,6879,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5134,17551,6880,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5134,17552,6881,הבדיקה בוצעה,11/08/2024,8,1,38464,20,182323.79399494,570892.37072581,11,באר שבע,04/08/2024,,,,251,4,2000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,2000,16,04/08/2024,שלב א,26/05/2019,04/08/2024,59.5,1,C,08/10/2020,04/08/2024,57,1,B,,,,,,לא סופי
5135,17553,6882,הבדיקה בוצעה,11/08/2024,2,1,80072,50,199143.20877921,645331.80530344,41,מודיעין-מכבים-רעות,04/08/2024,,,,112/1,7,3000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3000,24,04/08/2024,שלב ב,21/07/2019,04/08/2024,57,1,C,08/11/2021,04/08/2024,55.5,1,C,17/01/2022,04/08/2024,55.5,1,C,לא סופי
5135,17554,6883,הבדיקה בוצעה,11/08/2024,2,1,80072,50,199143.20877921,645331.80530344,41,מודיעין-מכבים-רעות,04/08/2024,,,,112/1,7,3000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3000,24,04/08/2024,שלב ב,21/07/2019,04/08/2024,57,1,C,08/11/2021,04/08/2024,55.5,1,C,17/01/2022,04/08/2024,55.5,1,C,לא סופי
5136,17555,6884,הבדיקה בוצעה,11/08/2024,2,1,80072,50,199172.93602931,645320.75908214,41,מודיעין-מכבים-רעות,04/08/2024,,,,112/2,6,2375,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,2375,19,04/08/2024,שלב ב,15/08/2019,04/08/2024,57.5,0,C,08/11/2021,04/08/2024,55.5,1,C,17/01/2022,04/08/2024,55.5,1,C,לא סופי
5136,17556,6885,הבדיקה בוצעה,11/08/2024,2,1,80072,50,199172.93602931,645320.75908214,41,מודיעין-מכבים-רעות,04/08/2024,,,,112/2,6,2375,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,2375,19,04/08/2024,שלב ב,15/08/2019,04/08/2024,57.5,0,C,08/11/2021,04/08/2024,55.5,1,C,17/01/2022,04/08/2024,55.5,1,C,לא סופי
5137,17557,6886,הבדיקה בוצעה,11/08/2024,2,1,80072,49,199139.68922567,645384.88083738,41,מודיעין-מכבים-רעות,04/08/2024,שמעון פרס,,,113,5,1875,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1875,15,04/08/2024,שלב ב,01/07/2019,04/08/2024,57,1,C,08/11/2021,04/08/2024,55.5,1,C,17/01/2022,04/08/2024,55.5,1,C,לא סופי
5137,17558,6887,הבדיקה בוצעה,11/08/2024,2,1,80072,49,199139.68922567,645384.88083738,41,מודיעין-מכבים-רעות,04/08/2024,שמעון פרס,,,113,5,1875,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1875,15,04/08/2024,שלב ב,01/07/2019,04/08/2024,57,1,C,08/11/2021,04/08/2024,55.5,1,C,17/01/2022,04/08/2024,55.5,1,C,לא סופי
5138,17559,6888,הבדיקה בוצעה,11/08/2024,3,1,6144,592,183229.98968638,663371.6435145,71,רמת גן,04/08/2024,עלומים,23-31,,,9,4000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4000,32,04/08/2024,שלב א,28/02/2019,04/08/2024,66,2,B,20/05/2021,04/08/2024,63.5,1,B,,,,,,לא סופי
5138,17560,6889,הבדיקה בוצעה,11/08/2024,3,1,6144,592,183229.98968638,663371.6435145,71,רמת גן,04/08/2024,עלומים,23-31,,,9,4000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4000,32,04/08/2024,שלב א,28/02/2019,04/08/2024,66,2,B,20/05/2021,04/08/2024,63.5,1,B,,,,,,לא סופי
5138,17561,6890,הבדיקה בוצעה,11/08/2024,3,1,6144,592,183229.98968638,663371.6435145,71,רמת גן,04/08/2024,עלומים,23-31,,,9,4250,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4250,34,04/08/2024,שלב א,28/02/2019,04/08/2024,66,2,B,20/05/2021,04/08/2024,63.5,1,B,,,,,,לא סופי
5139,17562,6891,הבדיקה בוצעה,11/08/2024,5,1,38462,2,181250.64707017,569978.26170616,11,באר שבע,04/08/2024,,,,451,5,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,16/05/2019,04/08/2024,58.5,1,C,28/04/2021,04/08/2024,58.5,1,C,,,,,,לא סופי
5139,17563,6892,הבדיקה בוצעה,11/08/2024,5,1,38462,2,181250.64707017,569978.26170616,11,באר שבע,04/08/2024,,,,451,5,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,16/05/2019,04/08/2024,58.5,1,C,28/04/2021,04/08/2024,58.5,1,C,,,,,,לא סופי
5139,17564,6893,הבדיקה בוצעה,11/08/2024,5,1,38462,2,181250.64707017,569978.26170616,11,באר שבע,04/08/2024,,,,451,5,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,16/05/2019,04/08/2024,58.5,1,C,28/04/2021,04/08/2024,58.5,1,C,,,,,,לא סופי
5139,17565,6894,הבדיקה בוצעה,11/08/2024,5,1,38462,2,181250.64707017,569978.26170616,11,באר שבע,04/08/2024,,,,451,5,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב א,16/05/2019,04/08/2024,58.5,1,C,28/04/2021,04/08/2024,58.5,1,C,,,,,,לא סופי
5139,17566,6895,הבדיקה בוצעה,11/08/2024,5,1,38462,2,181250.64707017,569978.26170616,11,באר שבע,04/08/2024,,,,451,5,1750,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1750,14,04/08/2024,שלב א,16/05/2019,04/08/2024,58.5,1,C,28/04/2021,04/08/2024,58.5,1,C,,,,,,לא סופי
5140,17567,6896,הבדיקה בוצעה,11/08/2024,2,1,"7046, 6992","3,42,41,44,45,46",177902.15781972,661158.30259456,76,תל אביב - יפו,04/08/2024,,,,101,12,5125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,5125,41,04/08/2024,שלב מקדמי,06/09/2021,04/08/2024,61,1,B,,,,,,,,,,,לא סופי
5140,17568,6897,הבדיקה בוצעה,11/08/2024,2,1,"7046, 6992","3,42,41,44,45,46",177902.15781972,661158.30259456,76,תל אביב - יפו,04/08/2024,,,,101,12,5125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,5125,41,04/08/2024,שלב מקדמי,06/09/2021,04/08/2024,61,1,B,,,,,,,,,,,לא סופי
5142,17570,6899,הבדיקה בוצעה,11/08/2024,3,1,2950,6,160018.20536041,623471.53567756,9,אשקלון,04/08/2024,צדפים,2,,2,9,3875,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3875,31,04/08/2024,שלב ב,12/06/2019,04/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,21/11/2021,04/08/2024,55.5,1,A,לא סופי
5142,17571,6900,הבדיקה בוצעה,11/08/2024,3,1,2950,6,160018.20536041,623471.53567756,9,אשקלון,04/08/2024,צדפים,2,,2,9,3875,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3875,31,04/08/2024,שלב ב,12/06/2019,04/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,21/11/2021,04/08/2024,55.5,1,A,לא סופי
5142,17572,6901,הבדיקה בוצעה,11/08/2024,3,1,2950,6,160018.20536041,623471.53567756,9,אשקלון,04/08/2024,צדפים,2,,2,9,4000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4000,32,04/08/2024,שלב ב,12/06/2019,04/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,21/11/2021,04/08/2024,55.5,1,A,לא סופי
5143,17573,6902,הבדיקה בוצעה,11/08/2024,3,1,2950,28,160310.33037919,623474.28592557,9,אשקלון,04/08/2024,שדרות ירושלים,157,,10,10,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב ב,12/06/2019,06/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,24/10/2021,04/08/2024,55.5,1,A,לא סופי
5143,17574,6903,הבדיקה בוצעה,11/08/2024,3,1,2950,28,160310.33037919,623474.28592557,9,אשקלון,04/08/2024,שדרות ירושלים,157,,10,10,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב ב,12/06/2019,06/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,24/10/2021,04/08/2024,55.5,1,A,לא סופי
5143,17575,6904,הבדיקה בוצעה,11/08/2024,3,1,2950,28,160310.33037919,623474.28592557,9,אשקלון,04/08/2024,שדרות ירושלים,157,,10,10,4375,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4375,35,04/08/2024,שלב ב,12/06/2019,06/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,24/10/2021,04/08/2024,55.5,1,A,לא סופי
5144,17576,6905,הבדיקה בוצעה,11/08/2024,3,1,2950,42,160255.11110444,623596.34389647,9,אשקלון,04/08/2024,הקונכייה,16,,12,10,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב ב,12/06/2019,06/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,16/11/2021,04/08/2024,55.5,1,A,לא סופי
5144,17577,6906,הבדיקה בוצעה,11/08/2024,3,1,2950,42,160255.11110444,623596.34389647,9,אשקלון,04/08/2024,הקונכייה,16,,12,10,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב ב,12/06/2019,06/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,16/11/2021,04/08/2024,55.5,1,A,לא סופי
5144,17578,6907,הבדיקה בוצעה,11/08/2024,3,1,2950,42,160255.11110444,623596.34389647,9,אשקלון,04/08/2024,הקונכייה,16,,12,10,4375,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4375,35,04/08/2024,שלב ב,12/06/2019,06/08/2024,55.5,1,C,30/08/2021,04/08/2024,57.5,1,A,16/11/2021,04/08/2024,55.5,1,A,לא סופי
5145,17579,6908,הבדיקה בוצעה,11/08/2024,3,1,7291,"155,156,157,205",184715.50618236,673973.96295377,21,הרצליה,04/08/2024,הר מירון,3.4.5,,A13,9,3875,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3875,31,04/08/2024,שלב א,01/07/2020,04/08/2024,72,2,C,19/08/2021,04/08/2024,71,2,B,,,,,,לא סופי
5145,17580,6909,הבדיקה בוצעה,11/08/2024,3,1,7291,"155,156,157,205",184715.50618236,673973.96295377,21,הרצליה,04/08/2024,הר מירון,3.4.5,,A13,9,3875,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3875,31,04/08/2024,שלב א,01/07/2020,04/08/2024,72,2,C,19/08/2021,04/08/2024,71,2,B,,,,,,לא סופי
5145,17581,6910,הבדיקה בוצעה,11/08/2024,3,1,7291,"155,156,157,205",184715.50618236,673973.96295377,21,הרצליה,04/08/2024,הר מירון,3.4.5,,A13,9,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב א,01/07/2020,04/08/2024,72,2,C,19/08/2021,04/08/2024,71,2,B,,,,,,לא סופי
5146,17582,6911,הבדיקה בוצעה,11/08/2024,2,1,7156,"109,119",176957.99392598,658500.02718226,16,בת ים,04/08/2024,כצנלסון,51-53,,101,29,14000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,14000,112,04/08/2024,שלב א,30/03/2019,04/08/2024,0,0,,09/08/2021,04/08/2024,72.5,2,A,,,,,,לא סופי
5146,17583,6912,הבדיקה בוצעה,11/08/2024,2,1,7156,"109,119",176957.99392598,658500.02718226,16,בת ים,04/08/2024,כצנלסון,51-53,,101,29,14000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,14000,112,04/08/2024,שלב א,30/03/2019,04/08/2024,0,0,,09/08/2021,04/08/2024,72.5,2,A,,,,,,לא סופי
5147,17584,6913,הבדיקה בוצעה,11/08/2024,3,1,7131,114-119,176965.41685375,658596.82559504,16,בת ים,04/08/2024,כצנלסון,41-49,,102,29,14000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,14000,112,04/08/2024,שלב א,30/03/2019,04/08/2024,0,0,,09/08/2021,04/08/2024,72.5,2,A,,,,,,לא סופי
5147,17585,6914,הבדיקה בוצעה,11/08/2024,3,1,7131,114-119,176965.41685375,658596.82559504,16,בת ים,04/08/2024,כצנלסון,41-49,,102,29,14000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,14000,112,04/08/2024,שלב א,30/03/2019,04/08/2024,0,0,,09/08/2021,04/08/2024,72.5,2,A,,,,,,לא סופי
5147,17586,6915,הבדיקה בוצעה,11/08/2024,3,1,7131,114-119,176965.41685375,658596.82559504,16,בת ים,04/08/2024,כצנלסון,41-49,,102,29,14000,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,14000,112,04/08/2024,שלב א,30/03/2019,04/08/2024,0,0,,09/08/2021,04/08/2024,72.5,2,A,,,,,,לא סופי
5148,17587,6916,הבדיקה בוצעה,11/08/2024,2,1,2812,78,178585.69485148,615666.41602078,61,קרית גת,04/08/2024,,,,201,10,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב א,23/05/2019,04/08/2024,61.5,1,A,22/09/2020,04/08/2024,58,1,A,,,,,,לא סופי
5148,17588,6917,הבדיקה בוצעה,11/08/2024,2,1,2812,78,178585.69485148,615666.41602078,61,קרית גת,04/08/2024,,,,201,10,4125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4125,33,04/08/2024,שלב א,23/05/2019,04/08/2024,61.5,1,A,22/09/2020,04/08/2024,58,1,A,,,,,,לא סופי
5149,17589,6918,הבדיקה בוצעה,11/08/2024,2,1,2812,87,178795.98312392,615817.70683993,61,קרית גת,04/08/2024,,,,241,5,1625,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1625,13,04/08/2024,שלב א,23/05/2019,04/08/2024,55,1,C,08/10/2020,04/08/2024,55.5,1,A,,,,,,לא סופי
5149,17590,6919,הבדיקה בוצעה,11/08/2024,2,1,2812,87,178795.98312392,615817.70683993,61,קרית גת,04/08/2024,,,,241,5,1625,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1625,13,04/08/2024,שלב א,23/05/2019,04/08/2024,55,1,C,08/10/2020,04/08/2024,55.5,1,A,,,,,,לא סופי
5150,17591,6920,הבדיקה בוצעה,11/08/2024,2,1,2812,88,178694.05646669,615838.61760139,61,קרית גת,04/08/2024,,,,242,8,3125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3125,25,04/08/2024,שלב א,23/05/2019,04/08/2024,55,1,C,08/10/2020,04/08/2024,56.5,1,B,,,,,,לא סופי
5150,17592,6921,הבדיקה בוצעה,11/08/2024,2,1,2812,88,178694.05646669,615838.61760139,61,קרית גת,04/08/2024,,,,242,8,3125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,3125,25,04/08/2024,שלב א,23/05/2019,04/08/2024,55,1,C,08/10/2020,04/08/2024,56.5,1,B,,,,,,לא סופי
5151,17593,6922,הבדיקה בוצעה,11/08/2024,2,1,6715,203,189523.24976076,664450.06013027,55,פתח תקווה,07/08/2024,סטרכילביץ צבי,"6 ",,,10,4500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4500,36,04/08/2024,שלב א,08/12/2021,04/08/2024,55.5,1,C,31/01/2021,04/08/2024,59.5,1,B,,,,,,לא סופי
5151,17594,6923,הבדיקה בוצעה,11/08/2024,2,1,6715,203,189523.24976076,664450.06013027,55,פתח תקווה,07/08/2024,סטרכילביץ צבי,8,,,10,4500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,4500,36,04/08/2024,שלב א,08/12/2021,04/08/2024,55.5,1,C,31/01/2021,04/08/2024,59.5,1,B,,,,,,לא סופי
5152,17595,6924,הבדיקה בוצעה,11/08/2024,2,1,6625,"982,1029",183306.72485011,669406.9352722,76,תל אביב - יפו,07/08/2024,המאירי,1,,,6,2375,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,2375,19,04/08/2024,שלב א,13/04/2020,04/08/2024,61.5,1,B,27/09/2023,04/08/2024,66.5,2,B,,,,,,לא סופי
5152,17596,6925,הבדיקה בוצעה,11/08/2024,2,1,6625,"982,1029",183306.72485011,669406.9352722,76,תל אביב - יפו,07/08/2024,המאירי,3,,,6,2375,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,2375,19,04/08/2024,שלב א,13/04/2020,04/08/2024,61.5,1,B,27/09/2023,04/08/2024,66.5,2,B,,,,,,לא סופי
5154,17599,6928,הבדיקה בוצעה,11/08/2024,2,1,6213,"87,88",179724.38827891,666275.43623916,76,תל אביב - יפו,07/08/2024,מוסינזון,"10 ",,,5,1750,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1750,14,04/08/2024,שלב מקדמי,22/12/2021,04/08/2024,63.5,1,B,,,,,,,,,,,לא סופי
5154,17600,6929,הבדיקה בוצעה,11/08/2024,2,1,6213,"87,88",179724.38827891,666275.43623916,76,תל אביב - יפו,07/08/2024,מוסינזון,12,,,5,1750,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1750,14,04/08/2024,שלב מקדמי,22/12/2021,04/08/2024,63.5,1,B,,,,,,,,,,,לא סופי
5156,17602,6931,הבדיקה בוצעה,11/08/2024,2,1,6625,930,183385.2695935,669867.16626388,76,תל אביב - יפו,07/08/2024,בני אפריים,262,,,12,5125,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,5125,41,04/08/2024,שלב מקדמי,23/11/2021,04/08/2024,57,1,B,,,,,,,,,,,לא סופי
5156,17603,6932,הבדיקה בוצעה,11/08/2024,2,1,6625,930,183385.2695935,669867.16626388,76,תל אביב - יפו,07/08/2024,בני אפריים,264,,,12,5250,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,5250,42,04/08/2024,שלב מקדמי,23/11/2021,04/08/2024,57,1,B,,,,,,,,,,,לא סופי
5157,17604,6933,הבדיקה בוצעה,11/08/2024,2,1,2812,89,178647.30892834,615738.41788832,61,קרית גת,04/08/2024,,,,251,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב מקדמי,26/05/2019,04/08/2024,55,1,C,,,,,,,,,,,לא סופי
5157,17605,6934,הבדיקה בוצעה,11/08/2024,2,1,2812,89,178647.30892834,615738.41788832,61,קרית גת,04/08/2024,,,,251,4,1625,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1625,13,04/08/2024,שלב מקדמי,26/05/2019,04/08/2024,55,1,C,,,,,,,,,,,לא סופי
5158,17606,6935,הבדיקה בוצעה,11/08/2024,2,1,2812,90,178648.48092901,615673.64223421,61,קרית גת,04/08/2024,,,,252,4,1500,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1500,12,04/08/2024,שלב מקדמי,26/05/2019,04/08/2024,55,1,C,,,,,,,,,,,לא סופי
5158,17607,6936,הבדיקה בוצעה,11/08/2024,2,1,2812,90,178648.48092901,615673.64223421,61,קרית גת,04/08/2024,,,,252,4,1625,5,2016 סיוון התשע״ו - מאי,11,מגורים - חדש,10,מגורים,חדש,1625,13,04/08/2024,שלב מקדמי,26/05/2019,04/08/2024,55,1,C,,,,,,,,,,,לא סופי
